,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,손종문,,,,,,,,,,,,,
0,야간개장,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,완성형 동력 제어장치,사악한 덫,흑룡 : 끝없는 암흑의 굴레
0,요원봉봉,근원을 삼킨 소태도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,저주받은 마음,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,궁극의배메,결전의 창 - 배틀메이지,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,아득한 각인,흑룡 : 끝없는 암흑의 굴레
0,POE하다옴,,,,,,,,,,,,,
0,화공_트슈,근원을 삼킨 장도,리버시블 레더 코트,끝을 바라보는 시선,침식되는 이성,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,들이치는 희미한 탄식,
0,劍一二三神,,,,,,,,,,,,,
0,나는사랑답다,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,주인의 각인,흑룡 : 끝없는 암흑의 굴레
0,솬사아아※,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,폭주,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,딜넣어용,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,공공의대,근원을 삼킨 대검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,르테스,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,샤인베탸,,,,,,,,,,,,,
0,뮤즈COIN,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,투극지혼,,,,,,,,,,,,,
0,X쿠노이치X,,,,,,,,,,,,,
0,라이트닝쉴드,근원을 삼킨 너클,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,서드 스페이드 - 데스,굴착 강화 파츠,미지의 황금비석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,셀리피아,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,거유이쁜이,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,빛나는 의지,흑룡 : 끝없는 암흑의 굴레
0,두둥따란지현,,,,,,,,,,,,,
0,徐,근원을 삼킨 광창,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,절망의 발소리,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,아리세인,,,,,,,,,,,,,
0,검귀㈜,,,,,,,,,,,,,
0,Mirra,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,예비군지겹다,,,,,,,,,,,,,
0,.ONESHOT.,결전의 권투글러브 - 스트라이커(여),엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,완성형 동력 제어장치,폭풍을 삼킨 에너지,
0,크루인형2,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,엑셀러레이터,쿨링 서포트 벨트,테크놀로지 바디캠 네클리스,리플레이서,어댑터블 투톤 링,굴착 강화 파츠,잿빛의 묘상석,시각의 관점,
0,멜로디렉븜,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,Marchi,,,,,,,,,,,,,
0,女神_Nike,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,에네보스,근원을 삼킨 투창,리버시블 레더 코트,끝을 바라보는 시선,깨지지 않는 빛바랜 신념,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,드러나는 흐릿한 지식,자연에 녹아드는 이슬,청명한 아침의 새싹,
0,도기코인,결전의 광검 - 다크나이트,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,2지金,근원을 삼킨 대검,리버시블 레더 코트,끝을 바라보는 시선,굳건한 믿음,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,포인트 레이더 암릿,어댑터블 투톤 링,버츄얼 사이트 글래스,저주받은 마음,들이치는 희미한 탄식,
0,홀리밤톨이,,,,,,,,,,,,,
0,케인란,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,주인의 각인,흑룡 : 끝없는 암흑의 굴레
0,셔미니니,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,생명이 담긴 잔,거짓 속의 거짓,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,재혁배메,결전의 창 - 배틀메이지,리버시블 레더 코트,매니퓰레이션,깨지지 않는 빛바랜 신념,사이버틱 스피드 부츠,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,바람을맞아,결전의 봉 - 스위프트 마스터,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,폭룡왕의 지배 - 무력,뚜렷해지는 소멸된 사념,생명이 담긴 잔,미지의 문명 - 스타 스톤,폭발형 : 소형 전술 플레어,
0,쵸신블레스유,,,,,,,,,,,,,
0,『종언』,근원을 삼킨 로드,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,뮤즈84,결전의 선현궁 - 뮤즈,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,시각의 관점,
0,서민로그!,근원을 삼킨 단검,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,주늑†,,,,,,,,,,,,,
0,쥬아아아아앙,근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,저주받은 마음,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,안경거품,,,,,,,,,,,,,
0,양양히트,결전의 장도 - 히트맨,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,언비튼 메달,황혼의 성단,
0,시미겐,근원을 삼킨 너클,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,냉동만두귀,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,솔저 호너 네클리스,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,
0,점심뭐먹음,결전의 십자가 - 크루세이더(남),고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,익스펜션 서플라이 벨트,폭룡왕의 지배 - 공포,골렘의 핵 팔찌,어댑터블 투톤 링,내면의 얼굴,언비튼 메달,시각의 관점,
0,납투,,,,,,,,,,,,,
0,잠밍,,,,,,,,,,,,,
0,전투체계관,,,,,,,,,,,,,
0,yess,,,,,,,,,,,,,
0,달달딸기크림,,,,,,,,,,,,,
0,컨셉충누나,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,굳건한 믿음,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,탈부처주먹,근원을 삼킨 십자가,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,고양된 분노의 목걸이,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,참새와플,,,,,,,,,,,,,
0,진:무녀공장2,근원을 삼킨 염주,흙으로 빚은 자연,피어나는 자연의 삶,로보티카 컴뱃 팬츠,순환하는 자연의 섭리,순수한 자연의 이치,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,굴착 강화 파츠,잊혀진 기록,폭풍을 삼킨 에너지,
0,모기▼,근원을 삼킨 창,탐험가의 노련한 코트,빛을 잃은 진실,깨지지 않는 빛바랜 신념,소망을 향한 움직임,파괴된 신념,고양된 분노의 목걸이,흑화의 구속 팔찌,핏빛의 결정 반지,드러나는 흐릿한 지식,평화를 위한 투쟁,아크로매틱 룸버스,
0,로그곰,근원을 삼킨 단검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,하랄로,결전의 십자가 - 크루세이더(남),고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,파이짜이맨,결전의 건틀릿 - 그래플러(남),리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,너의축복은,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,숲속의 마녀 목걸이,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,
0,우아하지,근원을 삼킨 봉,블루 베릴 아머,헥타곤 임펄스 브릭,라이트 어댑터 팬츠,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,아토믹 코어 네클레스,생명이 담긴 가죽 토시,골드 윙 반지,죽음을 부르는 관,잿빛의 묘상석,아크로매틱 룸버스,
0,버프의시작,결전의 십자가 - 크루세이더(남),얼티밋 제너레이터,주체할 수 없는 낡은 규칙,로보티카 컴뱃 팬츠,내딛는 용기,익스펜션 서플라이 벨트,테크놀로지 바디캠 네클리스,생명이 담긴 가죽 토시,어댑터블 투톤 링,내면의 얼굴,언비튼 메달,시각의 관점,
0,변방의여신,근원을 삼킨 대검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,슬라네쉬악가,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,쿨링 서포트 벨트,절대감각의 방위구,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,오퍼븝씨,결전의 빗자루 - 인챈트리스,천재 기술자의 전문 작업복 상의,엔트 정령의 어깨,언리밋 사이버네틱,내딛는 용기,불변의 부유석 벨트,테크놀로지 바디캠 네클리스,골렘의 핵 팔찌,어댑터블 투톤 링,드러나는 흐릿한 지식,자연에 녹아드는 이슬,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,급식차운전사,근원을 삼킨 창,탐험가의 노련한 코트,맹렬한 위세,깨지지 않는 빛바랜 신념,소망을 향한 움직임,별을 담는 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,아크로매틱 룸버스,
0,배틀크루우,,,,,,,,,,,,,
0,태협지,근원을 삼킨 배틀액스,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,흉악조,,,,,,,,,,,,,
0,아나스뮤즈,결전의 선현궁 - 뮤즈,엔트 정령의 상의,주체할 수 없는 낡은 규칙,숲속의 마녀 하의,내딛는 용기,숲속의 마녀 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,칼날이영어로,근원을 삼킨 도,블루 베릴 아머,오염된 빙석 견갑,압도하는 힘의 하갑,소망을 향한 움직임,마땅한 본분,고양된 분노의 목걸이,골렘의 핵 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,타락한 영혼,금룡 : 무한한 빛의 결계
0,™염주맛,근원을 삼킨 염주,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,퍼이서,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,진룡 : 무거운 철의 투지
0,새벗,,,,,,,,,,,,,
0,눈나-나죽어,,,,,,,,,,,,,
0,아리스.K,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,익스펜션 서플라이 벨트,폭룡왕의 지배 - 공포,골렘의 핵 팔찌,뚜렷해지는 소멸된 사념,내면의 얼굴,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,봄수지,,,,,,,,,,,,,
0,Leonids,근원을 삼킨 핸드캐넌,탐험가의 노련한 코트,유쾌함 속의 열망,침식되는 이성,엑셀러레이터,파괴된 신념,아토믹 코어 네클레스,흑화의 구속 팔찌,핏빛의 결정 반지,굴착 강화 파츠,평화를 위한 투쟁,아득한 각인,
0,인형고백2,결전의 빗자루 - 인챈트리스,쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,자연에 녹아드는 이슬,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,AkraZevia9,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,엑셀러레이터,익스펜션 서플라이 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,내면의 얼굴,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,쉿의진리,,,,,,,,,,,,,
0,친구많은뿔뿔,근원을 삼킨 스태프,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,JW라핌,결전의 십자가 - 크루세이더(여),숲속의 마녀 상의,주체할 수 없는 낡은 규칙,옥화의 망령 대퇴갑,내딛는 용기,옭아매는 공포,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,또그흑천,,,,,,,,,,,,,
0,호위꾼,근원을 삼킨 자동권총,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,영원한 나락의 다크버스,금룡 : 무한한 빛의 결계
0,마늘갈릭두대,,,,,,,,,,,,,
0,wodld,근원을 삼킨 로드,아머드 파워 상의,데저트 컨실멘트 숄더,블루 베릴 하의,과거를 뒤로 한 전진,영면을 위한 준비,푸른 자연의 씨앗,포인트 레이더 암릿,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,타락한 영혼,천계 연합군 : 밝게 빛나는 희망
0,연두연두연두,결전의 십자가 - 크루세이더(여),얼티밋 제너레이터,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,
0,기회.,결전의 선현궁 - 뮤즈,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,솔저 호너 네클리스,무뎌지는 둔화된 변화,에너지 서치 링,용살자의 증표 - 용골 뿔피리,완성형 동력 제어장치,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,키밀리나,,,,,,,,,,,,,
0,시즌찍먹블레,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,벅벅서커,근원을 삼킨 도,격동하는 마음,끝을 바라보는 시선,깨지지 않는 빛바랜 신념,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,저주받은 마음,들이치는 희미한 탄식,
0,제노사이더~,근원을 삼킨 광창,리버시블 레더 코트,매니퓰레이션,라이트 어댑터 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,스케치퀴즈,결전의 너클 - 넨마스터(남),흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,서드 스페이드 - 데스,굴착 강화 파츠,어둠을 먹는 심장,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,냥랑,근원을 삼킨 염주,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,초월리딤,근원을 삼킨 낫,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,게이특)BB씀,근원을 삼킨 도,숲속의 마녀 상의,아픔을 감싸는 위엄,침식되는 이성,과거를 뒤로 한 전진,불변의 부유석 벨트,기품의 금빛 장신구,찬란한 금장 팔찌,이동하는 요새,블루 베릴 퍼퓸,평화를 위한 투쟁,눈물이 스민 보석,천계 연합군 : 밝게 빛나는 희망
0,1일1마그토늄,결전의 봉 - 스위프트 마스터,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,빙결찍먹충,근원을 삼킨 로드,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,NokBill,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,승여리아범,,,,,,,,,,,,,
0,전복비빔밥,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,쿨링 서포트 벨트,솔저 호너 네클리스,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,뿌까뿌까,,,,,,,,,,,,,
0,응소애,,,,,,,,,,,,,
0,뭘할수있는데,근원을 삼킨 로드,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,미지의 황금비석,폭발형 : 소형 전술 플레어,진룡 : 무거운 철의 투지
0,레드와인식초,,,,,,,,,,,,,
0,마제스티아,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,깨지지 않는 빛바랜 신념,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,로이영n,결전의 리볼버 - 레인저(여),리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,팹니다지금,근원을 삼킨 권투글러브,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,네윤,결전의 도 - 다크템플러,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,교벅샷,근원을 삼킨 머스켓,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잿빛의 묘상석,폭풍을 삼킨 에너지,
