,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,Gunflower,결전의 리볼버 - 레인저(여),리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,렉걸리면망함,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,범인은역시스,근원을 삼킨 완드,블루 베릴 아머,빛을 잃은 진실,깨지지 않는 빛바랜 신념,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,잿빛의 묘상석,아크로매틱 룸버스,천계 연합군 : 밝게 빛나는 희망
0,[봄비],결전의 도 - 소울브링어,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,수호룡의 비호 - 축복,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,맥쭈쭈,근원을 삼킨 자동권총,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,언비튼 메달,황혼의 성단,금룡 : 무한한 빛의 결계
0,못생긴주만지,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,별을 담는 벨트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,들이치는 희미한 탄식,흑룡 : 끝없는 암흑의 굴레
0,예냥구리,결전의 십자가 - 크루세이더(여),엔트 정령의 상의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,숲속의 마녀 정령석,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,치우광령,근원을 삼킨 광창,천재 기술자의 전문 작업복 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,땅땅세라핌,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,흑화의 구속 팔찌,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,블루 베릴 이어링,흑룡 : 끝없는 암흑의 굴레
0,팔라딘?,근원을 삼킨 둔기,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,들이치는 희미한 탄식,흑룡 : 끝없는 암흑의 굴레
0,수근방,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,거레이븐,근원을 삼킨 리볼버,쉐도우블랙 슈트,빛을 잃은 진실,침식되는 이성,엑셀러레이터,파괴된 신념,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,굴착 강화 파츠,평화를 위한 투쟁,타락한 영혼,흑룡 : 끝없는 암흑의 굴레
0,상자를향하여,근원을 삼킨 낫,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,EvilsMadness,결전의 빗자루 - 인챈트리스,엔트 정령의 상의,끝을 바라보는 시선,옥화의 망령 대퇴갑,숲속의 마녀 신발,쿨링 서포트 벨트,숲속의 마녀 목걸이,리플레이서,뚜렷해지는 소멸된 사념,딥 다이버 오리발,숲속의 마녀 정령석,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,주인의노예,근원을 삼킨 봉,탐험가의 노련한 코트,빛을 잃은 진실,로보티카 컴뱃 팬츠,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,엔트 정령의 성배,저주받은 마음,엔트 정령의 귀걸이,금룡 : 무한한 빛의 결계
0,AM3:21,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,x수정령x,근원을 삼킨 통파,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,판도라의무녀,근원을 삼킨 염주,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,충현이팬티,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,오늘의추천주,결전의 십자가 - 크루세이더(여),딥 다이버 슈트,주체할 수 없는 낡은 규칙,숲속의 마녀 하의,엑셀러레이터,쿨링 서포트 벨트,아토믹 코어 네클레스,숲속의 마녀 팔찌,어댑터블 투톤 링,블루 베릴 퍼퓸,엔트 정령의 심장,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,핵망치의기운,결전의 십자가 - 크루세이더(남),어릴적 꿈꿔온 무대,화려한 청색의 음율,무대의 화려함,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,뚜렷해지는 소멸된 사념,꿈같은 환호성,두근거리는 열정,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,검마문제인데,결전의 대검 - 데몬슬레이어,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,공방투신,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,최춘식,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,데카 가이던스 디바이스,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,인다라머냐,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,송길봉,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,내면의 얼굴,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,-용석-,근원을 삼킨 중검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,화룡 : 타오르는 불의 분노
0,커검사사사,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,무사의 레노베이션 웨폰 : 광검,천계 연합군 : 밝게 빛나는 희망
0,몽구스로드,결전의 도 - 소울브링어,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,퀵?키,근원을 삼킨 머스켓,엔트 정령의 상의,매니퓰레이션,로보티카 컴뱃 팬츠,사이버틱 스피드 부츠,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,잿빛의 묘상석,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,파라임펙트,결전의 도 - 블레이드,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,대지를 수호하는 윙 벨트,검은 별,억제된 마력의 팔찌,폭룡왕의 지배 - 압제,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,금룡 : 무한한 빛의 결계
0,수면간,근원을 삼킨 도,어릴적 꿈꿔온 무대,화려한 청색의 음율,로보티카 컴뱃 팬츠,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,원터치 스마트 리모콘,꿈같은 환호성,두근거리는 열정,들이치는 희미한 탄식,금룡 : 무한한 빛의 결계
0,김1삿1갓,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,지유는귀염,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,쿠란아렌,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,천류님염제,근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,뮤즈뮤트올,결전의 선현궁 - 뮤즈,딥 다이버 슈트,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,익스펜션 서플라이 벨트,잠겨진 영역,포인트 레이더 암릿,어댑터블 투톤 링,엔트 정령의 성배,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,상연♥민성,근원을 삼킨 대검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,라제니스,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,vixvi,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,쿨링 서포트 벨트,숲속의 마녀 목걸이,생명이 담긴 가죽 토시,딥 다이버 네비게이션 링,블루 베릴 퍼퓸,생명이 깃든 초록빛 액체,시각의 관점,천계 연합군 : 밝게 빛나는 희망
0,버프는여캐가,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,신화신수,근원을 삼킨 미늘창,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,매화-마음,결전의 리볼버 - 레인저(여),리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,나네모네,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,ㅋㅋㄹㅋㅋ,결전의 너클 - 넨마스터(여),미련이 남은 녹슨 원혼,마그네틱 서치 스캔,라이트 어댑터 팬츠,소망을 향한 움직임,썬더 레지스트 벨트,아토믹 코어 네클레스,생명이 담긴 가죽 토시,빛을 발하는 생명,굴착 강화 파츠,잿빛의 묘상석,아크로매틱 룸버스,금룡 : 무한한 빛의 결계
0,ShadowsFall,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,마땅한 본분,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,하시율,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,지치지 않는 여정의 하의,내딛는 용기,익스펜션 서플라이 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,스크류셀핌,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,블루 베릴 하의,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,흑화의 구속 팔찌,뚜렷해지는 소멸된 사념,엔트 정령의 성배,블루 베릴 젬스톤,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,복합형버섯,근원을 삼킨 스태프,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,탱랑,근원을 삼킨 염주,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,금룡 : 무한한 빛의 결계
0,생원좀요,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,별을 담는 벨트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,부산시피주먹,근원을 삼킨 권투글러브,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,천사가아니야,근원을 삼킨 소검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,승리가 약속된 시간,주인의 각인,흑룡 : 끝없는 암흑의 굴레
0,샴페인한잔의,결전의 십자가 - 크루세이더(남),얼티밋 제너레이터,주체할 수 없는 낡은 규칙,로보티카 컴뱃 팬츠,내딛는 용기,익스펜션 서플라이 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,생명의 근원이 담긴 배낭,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,[라마]핵광부,결전의 봉 - 스위프트 마스터,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,완성형 동력 제어장치,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,마늘트슈,근원을 삼킨 중검,천지를 흔드는 석갑,엔트 정령의 어깨,압도하는 힘의 하갑,하이테크 고기동 강화 부츠,마땅한 본분,아토믹 코어 네클레스,골렘의 핵 팔찌,원터치 스마트 리모콘,옵티컬 컴뱃 글래스,숨결을 삼킨 용옥,타락한 영혼,금룡 : 무한한 빛의 결계
0,여프리옴,결전의 십자가 - 크루세이더(남),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,나꾸뮤즈,결전의 선현궁 - 뮤즈,고귀한 신의,자유를 수호하는 윙 숄더,로보티카 컴뱃 팬츠,내딛는 용기,익스펜션 서플라이 벨트,잠겨진 영역,포인트 레이더 암릿,뚜렷해지는 소멸된 사념,내면의 얼굴,어둠을 먹는 심장,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,곰인형마스터,결전의 빗자루 - 인챈트리스,고귀한 신의,주체할 수 없는 낡은 규칙,블루 베릴 하의,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,미니어쳐 헤드셋 암릿,어댑터블 투톤 링,굴착 강화 파츠,언비튼 메달,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,최후의전술,결전의 십자가 - 크루세이더(남),어릴적 꿈꿔온 무대,화려한 청색의 음율,로보티카 컴뱃 팬츠,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,뚜렷해지는 소멸된 사념,꿈같은 환호성,두근거리는 열정,인력의 법칙,
0,김숙연,결전의 십자가 - 크루세이더(여),얼티밋 제너레이터,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,빛나는밤하늘,근원을 삼킨 클로,블루 베릴 아머,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,과거를 뒤로 한 전진,파괴된 신념,아토믹 코어 네클레스,골렘의 핵 팔찌,에너지 서치 링,옵티컬 컴뱃 글래스,평화를 위한 투쟁,영원을 끝낼 오랜 염원,금룡 : 무한한 빛의 결계
0,열랩의라딘,근원을 삼킨 둔기,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,산테리아,근원을 삼킨 대검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,초이렉븜,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,업화의주시자,결전의 권투글러브 - 스트라이커(남),리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,절망의 발소리,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,블레블레이,근원을 삼킨 도,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,대한육군중사,결전의 권투글러브 - 스트라이커(여),리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,치센버퍼,결전의 십자가 - 크루세이더(남),고귀한 신의,주체할 수 없는 낡은 규칙,딥 다이버 팬츠,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,천계 연합군 : 밝게 빛나는 희망
0,SH랑♡재경이,근원을 삼킨 핸드캐넌,엔트 정령의 상의,딥 다이버 에어팩,언리밋 사이버네틱,사이버틱 스피드 부츠,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,엔트 정령의 성배,억류된 혼의 령주,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,리벨딩,근원을 삼킨 도,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,인다라천폐인,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,아르킷,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,신선한거봉,결전의 낫 - 어벤저,블루 베릴 아머,아픔을 감싸는 위엄,깨지지 않는 빛바랜 신념,과거를 뒤로 한 전진,마땅한 본분,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,숨결을 삼킨 용옥,아크로매틱 룸버스,천계 연합군 : 밝게 빛나는 희망
0,s삐약이s,근원을 삼킨 로드,하이테크 전술지휘 아머,아픔을 감싸는 위엄,옥화의 망령 대퇴갑,과거를 뒤로 한 전진,불변의 부유석 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,완성형 동력 제어장치,들이치는 희미한 탄식,천계 연합군 : 밝게 빛나는 희망
0,신출공정,결전의 도 - 아수라,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,생명이 담긴 잔,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,빨간피로회복,근원을 삼킨 창,어릴적 꿈꿔온 무대,화려한 청색의 음율,악몽을 이겨낸 승전보,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,에너지 서치 링,꿈같은 환호성,두근거리는 열정,아크로매틱 룸버스,천계 연합군 : 밝게 빛나는 희망
0,미루페,결전의 도 - 소울브링어,블루 베릴 아머,엔트 정령의 어깨,승리로 이끄는 정의,과거를 뒤로 한 전진,불변의 부유석 벨트,디젯 퓨즈 초크,흑화의 구속 팔찌,수호룡의 비호 - 축복,숲속의 마녀 바구니,딥 다이버 마스크,초소형 GPS,진룡 : 무거운 철의 투지
0,먀제스티,근원을 삼킨 대검,리버시블 레더 코트,매니퓰레이션,침식되는 이성,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,할베,근원을 삼킨 소태도,하이테크 전술지휘 아머,아픔을 감싸는 위엄,침식되는 이성,일렉트릭 프루프 부츠,파괴된 신념,기품의 금빛 장신구,찬란한 금장 팔찌,반짝이는 음율,옵티컬 컴뱃 글래스,피어오르는 광기,눈물이 스민 보석,금룡 : 무한한 빛의 결계
0,여장,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,근원을 삼킨 광검,
0,블링키★,근원을 삼킨 로드,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,코로네채널,결전의 빗자루 - 인챈트리스,쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,엑셀러레이터,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,자연에 녹아드는 이슬,시각의 관점,흑룡 : 끝없는 암흑의 굴레
