,urname,weapon,jacket,shoulder,pants,shoes,waist,amulet,wrist,ring,support,magicstone,earring,fusion ring
0,역시아멘,,,,,,,,,,,,,
0,무적테리,결전의 광검 - 베가본드,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,옵티컬 컴뱃 글래스,생명이 깃든 초록빛 액체,근원을 삼킨 광검,천계 연합군 : 밝게 빛나는 희망
0,불법도핑교주,결전의 빗자루 - 인챈트리스,어릴적 꿈꿔온 무대,화려한 청색의 음율,지치지 않는 여정의 하의,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,뚜렷해지는 소멸된 사념,꿈같은 환호성,두근거리는 열정,인력의 법칙,
0,익스인첸,결전의 빗자루 - 인챈트리스,얼티밋 제너레이터,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,크리티건호크,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,바늘쿨,근원을 삼킨 클로,숲속의 마녀 상의,메탈기어 암 숄더,언리밋 사이버네틱,절망의 발소리,파괴된 신념,아토믹 코어 네클레스,찰나를 스치는 흐름,고통의 상처,굴착 강화 파츠,평화를 위한 투쟁,인력의 법칙,
0,폭죽마을,,,,,,,,,,,,,
0,니잇,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,폭룡왕의 지배 - 무력,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,자연에 녹아드는 이슬,인력의 법칙,금룡 : 무한한 빛의 결계
0,이자는월7퍼,,,,,,,,,,,,,
0,우지나이트,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,가을기억,,,,,,,,,,,,,
0,파트너손서곤,근원을 삼킨 도,탐험가의 노련한 코트,빛을 잃은 진실,깨지지 않는 빛바랜 신념,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,잿빛의 묘상석,아크로매틱 룸버스,
0,모나라,근원을 삼킨 빗자루,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,댕댕이흰곰,근원을 삼킨 도,하이테크 전술지휘 아머,하이테크 바디 프로텍트 숄더,깨지지 않는 빛바랜 신념,과거를 뒤로 한 전진,파괴된 신념,기품의 금빛 장신구,찬란한 금장 팔찌,골드 윙 반지,죽음을 부르는 관,피어오르는 광기,인력의 법칙,
0,븝퍼쟝이에오,,,,,,,,,,,,,
0,퇴마또치,,,,,,,,,,,,,
0,본스파이크,,,,,,,,,,,,,
0,폭풍우가인다,근원을 삼킨 광검,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,미지의 황금비석,근원을 삼킨 광검,흑룡 : 끝없는 암흑의 굴레
0,김녀..ㄴ,결전의 배틀액스 - 이단심판관,쉐도우블랙 슈트,아픔을 감싸는 위엄,평화를 수호하는 윙 레깅스,사이버틱 스피드 부츠,익스펜션 서플라이 벨트,임펄스 트리거,찰나를 스치는 흐름,어댑터블 투톤 링,옵티컬 컴뱃 글래스,언비튼 메달,아크로매틱 룸버스,천계 연합군 : 밝게 빛나는 희망
0,하얀뱁새부엉,,,,,,,,,,,,,
0,까약!,근원을 삼킨 리볼버,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,고검돌,,,,,,,,,,,,,
0,인챈콩익,결전의 빗자루 - 인챈트리스,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,서드 스페이드 - 데스,용살자의 증표 - 용골 뿔피리,어둠을 먹는 심장,폭발형 : 소형 전술 플레어,
0,귀낼름,,,,,,,,,,,,,
0,쫄깃한미시,,,,,,,,,,,,,
0,[OneTool],,,,,,,,,,,,,
0,독뱅이,,,,,,,,,,,,,
0,안글러먹음,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,『검신,,,,,,,,,,,,,
0,밤쿤마신,,,,,,,,,,,,,
0,황광나트,,,,,,,,,,,,,
0,어째그럼?,,,,,,,,,,,,,
0,AYUNiD,,,,,,,,,,,,,
0,천류주연,근원을 삼킨 보우건,아머드 파워 상의,데저트 컨실멘트 숄더,무대의 화려함,내딛는 용기,영면을 위한 준비,푸른 자연의 씨앗,포인트 레이더 암릿,어댑터블 투톤 링,불길한 데칼코마니 석판,언비튼 메달,아크로매틱 룸버스,
0,달의인트루더,근원을 삼킨 자동권총,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,옵티컬 컴뱃 글래스,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,미르염제,,,,,,,,,,,,,
0,갑돌단원갑순,,,,,,,,,,,,,
0,놀아보세짜잔,결전의 선현궁 - 뮤즈,고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,나쵸네,,,,,,,,,,,,,
0,디멘션x레오,,,,,,,,,,,,,
0,도해일리,,,,,,,,,,,,,
0,OverMind★,근원을 삼킨 로드,컨퓨즈드 코어 슈트,아픔을 감싸는 위엄,숲속의 마녀 하의,일렉트릭 프루프 부츠,파괴된 신념,기품의 금빛 장신구,찬란한 금장 팔찌,뜨거운 열망의 증표,옵티컬 컴뱃 글래스,피어오르는 광기,눈물이 스민 보석,천계 연합군 : 밝게 빛나는 희망
0,예린백,,,,,,,,,,,,,
0,애옹다옹,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,
0,SenSeGhost,,,,,,,,,,,,,
0,벨이븐,,,,,,,,,,,,,
0,코카콜라O,,,,,,,,,,,,,
0,하롱챠,,,,,,,,,,,,,
0,근성웨펀,,,,,,,,,,,,,
0,Test133,근원을 삼킨 둔기,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,속죄안의범죄,,,,,,,,,,,,,
0,일단앉아봐,근원을 삼킨 자동권총,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,뚝배기스매셔,근원을 삼킨 둔기,어릴적 꿈꿔온 무대,화려한 청색의 음율,라이트 어댑터 팬츠,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,원터치 스마트 리모콘,꿈같은 환호성,두근거리는 열정,인력의 법칙,
0,칼싸개웅이,근원을 삼킨 도,얼티밋 제너레이터,끝을 바라보는 시선,라이트 어댑터 팬츠,천재 기술자의 두터운 보호부츠,천재 기술자의 멀티툴 벨트,잠겨진 영역,흑화의 구속 팔찌,어댑터블 투톤 링,생명의 근원이 담긴 배낭,억류된 혼의 령주,타락한 영혼,금룡 : 무한한 빛의 결계
0,임구구구,,,,,,,,,,,,,
0,튀보,,,,,,,,,,,,,
0,러블리케잉,근원을 삼킨 염주,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,어댑터블 투톤 링,굴착 강화 파츠,어둠을 먹는 심장,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,격리유지,,,,,,,,,,,,,
0,o오브라o,근원을 삼킨 봉,블루 베릴 아머,아픔을 감싸는 위엄,평화를 수호하는 윙 레깅스,과거를 뒤로 한 전진,파괴된 신념,고양된 분노의 목걸이,흑화의 구속 팔찌,어댑터블 투톤 링,굴착 강화 파츠,평화를 위한 투쟁,폭발형 : 소형 전술 플레어,
0,산개왕,,,,,,,,,,,,,
0,블래무결,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,여스파찌꺼기,근원을 삼킨 클로,블루 베릴 아머,오염된 빙석 견갑,압도하는 힘의 하갑,어둠에 삼켜진 돌굽,불변의 부유석 벨트,아토믹 코어 네클레스,골렘의 핵 팔찌,어댑터블 투톤 링,옵티컬 컴뱃 글래스,지상형 : 전술 차륜 드론,눈물이 스민 보석,
0,경사경조,,,,,,,,,,,,,
0,니얼굴부조화,,,,,,,,,,,,,
0,항아리배틀,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,미지의 황금비석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,ㅎㅇㅅㄱ,결전의 로드 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,옵티컬 컴뱃 글래스,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,뫙,근원을 삼킨 소검,미련이 남은 녹슨 원혼,마그네틱 서치 스캔,옥화의 망령 대퇴갑,과거를 뒤로 한 전진,얼터레이션 다이얼 벨트,아토믹 코어 네클레스,생명이 담긴 가죽 토시,빛을 발하는 생명,죽음을 부르는 관,완성형 동력 제어장치,주인의 각인,화룡 : 타오르는 불의 분노
0,귄인성,,,,,,,,,,,,,
0,하늘빛큐라소,,,,,,,,,,,,,
0,Lampo,,,,,,,,,,,,,
0,유부김밥,,,,,,,,,,,,,
0,미팅블레,,,,,,,,,,,,,
0,DORAHA,결전의 둔기 - 팔라딘,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,어댑터블 투톤 링,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,신놀,,,,,,,,,,,,,
0,칠식이다,,,,,,,,,,,,,
0,샤이베라,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,엑셀러레이터,쿨링 서포트 벨트,절대감각의 방위구,포인트 레이더 암릿,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,
0,넨푸염,근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,산둥,,,,,,,,,,,,,
0,버엌,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,어댑터블 투톤 링,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,한성진,,,,,,,,,,,,,
0,감명도,,,,,,,,,,,,,
0,엘미냥이,근원을 삼킨 로드,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,엔트 정령의 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,:眞:마제스티,,,,,,,,,,,,,
0,르페이지,,,,,,,,,,,,,
0,동글단추,,,,,,,,,,,,,
0,멸악참수,,,,,,,,,,,,,
0,흑우왔니,결전의 빗자루 - 인챈트리스,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,폭룡왕의 지배 - 무력,뚜렷해지는 소멸된 사념,생명이 담긴 잔,거짓 속의 거짓,황혼의 성단,
0,Ж아레스,,,,,,,,,,,,,
0,오늘저,,,,,,,,,,,,,
0,위장자무서웡,,,,,,,,,,,,,
0,사과해줘요,,,,,,,,,,,,,
0,라임사과Ŧ,,,,,,,,,,,,,
0,ㅁ보스ㅁ,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,죽음을 부르는 관,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,동운연구소장,,,,,,,,,,,,,
0,진단테,,,,,,,,,,,,,
0,DIMENSI0N,,,,,,,,,,,,,
0,鬼皇上帝,,,,,,,,,,,,,
0,IOTV,결전의 빗자루 - 디멘션워커,어릴적 꿈꿔온 무대,화려한 청색의 음율,깨지지 않는 빛바랜 신념,소망을 전하는 편지,음율에 담은 소망,잔잔한 선율,오랜 시간 품어온 소원,원터치 스마트 리모콘,꿈같은 환호성,두근거리는 열정,인력의 법칙,
0,방학동렙터,,,,,,,,,,,,,
0,버퍼리아1,,,,,,,,,,,,,
0,유지얼,,,,,,,,,,,,,
0,채영이사랑해,,,,,,,,,,,,,
0,s과학,근원을 삼킨 로드,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,노국블,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,금룡 : 무한한 빛의 결계
0,3탄1류스핏,근원을 삼킨 머스켓,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,용살자의 증표 - 용심 가공석,폭발형 : 소형 전술 플레어,
0,킬베리안,결전의 도 - 다크템플러,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,븝퍼가좋더지,,,,,,,,,,,,,
0,로레인♡,결전의 십자가 - 크루세이더(여),얼티밋 제너레이터,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,전술 드론 콘트롤러 암릿,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,렝_퀸,,,,,,,,,,,,,
0,이리st,결전의 십자가 - 크루세이더(여),쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,
0,닷옴이,,,,,,,,,,,,,
0,TheEvo,,,,,,,,,,,,,
0,쟈칼패드로,,,,,,,,,,,,,
0,초코는달달해,결전의 도 - 소울브링어,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,굴착 강화 파츠,거짓 속의 거짓,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,즐겜아수라,,,,,,,,,,,,,
0,승건,,,,,,,,,,,,,
0,마틴흑인킹,,,,,,,,,,,,,
0,복룡제갈븝미,,,,,,,,,,,,,
0,kasoo,,,,,,,,,,,,,
0,톡쏘는데슬,결전의 도 - 데몬슬레이어,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,파워 네비게이트 팩,고통의 상처,생명이 담긴 잔,미지의 황금비석,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,로열젤리,결전의 염주 - 무녀,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,서드 스페이드 - 데스,생명이 담긴 잔,거짓 속의 거짓,폭발형 : 소형 전술 플레어,
0,내마음훔쳐봐,,,,,,,,,,,,,
0,F91-01,,,,,,,,,,,,,
0,냥이빠,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,악몽을 이겨낸 승전보,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,미니엽서,광폭화된 전의의 클로,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,용살자의 증표 - 용골 뿔피리,자연에 녹아드는 이슬,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,데볼,,,,,,,,,,,,,
0,Dvarw,,,,,,,,,,,,,
0,온난저기압,,,,,,,,,,,,,
0,패어+,,,,,,,,,,,,,
0,꽃드라군,,,,,,,,,,,,,
0,코리愛,근원을 삼킨 빗자루,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,뚜렷해지는 소멸된 사념,죽음을 부르는 관,미지의 문명 - 스타 스톤,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,드래곤나이쭈,,,,,,,,,,,,,
0,성남찬격호,,,,,,,,,,,,,
0,시리DT,,,,,,,,,,,,,
0,월야왕,근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,라댄불가,근원을 삼킨 권투글러브,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,시련의숲,근원을 삼킨 낫,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,ㅢㅢ```,,,,,,,,,,,,,
0,중간칼,근원을 삼킨 도,엔트 정령의 상의,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,푸하핫,결전의 빗자루 - 인챈트리스,쉐도우블랙 슈트,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,자연에 녹아드는 이슬,시각의 관점,
0,Cos레이븐,근원을 삼킨 리볼버,리버시블 레더 코트,아픔을 감싸는 위엄,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,쿠로바리,,,,,,,,,,,,,
0,큐-배크,근원을 삼킨 낫,엔트 정령의 상의,블랙 캣 헬멧,벤타블랙 팬츠,검은 발자국,가이드 라인 벨트,고양된 분노의 목걸이,미니어쳐 헤드셋 암릿,빛을 발하는 생명,옵티컬 컴뱃 글래스,저주받은 마음,아크로매틱 룸버스,흑룡 : 끝없는 암흑의 굴레
0,응디시팅,,,,,,,,,,,,,
0,너를위한펫,,,,,,,,,,,,,
0,디트사랑,,,,,,,,,,,,,
0,떵구리미트볼,,,,,,,,,,,,,
0,서윤정,근원을 삼킨 대검,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,옵티컬 컴뱃 글래스,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,CubiQ3,,,,,,,,,,,,,
0,김성주,,,,,,,,,,,,,
0,쌘캐만고름,,,,,,,,,,,,,
0,구야_11호,근원을 삼킨 도,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,퍼스트 스페이드 - 노블레스,무뎌지는 둔화된 변화,서드 스페이드 - 데스,굴착 강화 파츠,어둠을 먹는 심장,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,고장난나침반,,,,,,,,,,,,,
0,제피타나,근원을 삼킨 완드,리버시블 레더 코트,매니퓰레이션,악몽을 이겨낸 승전보,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,아크로매틱 룸버스,
0,옥수수꿈나무,,,,,,,,,,,,,
0,영롱한데,,,,,,,,,,,,,
0,스베테,,,,,,,,,,,,,
0,투두,,,,,,,,,,,,,
0,SMA.로하,,,,,,,,,,,,,
0,혈의Noo,,,,,,,,,,,,,
0,kr.muse2022+,,,,,,,,,,,,,
0,마름달,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,폭룡왕의 지배 - 공포,생명이 담긴 가죽 토시,뚜렷해지는 소멸된 사념,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,채굴꾼,,,,,,,,,,,,,
0,구팬저격용,,,,,,,,,,,,,
0,해솔찡,,,,,,,,,,,,,
0,에르립스,결전의 스태프 - 소환사,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,작은 풀잎의 순수함,뚜렷해지는 소멸된 사념,옵티컬 컴뱃 글래스,완성형 동력 제어장치,폭발형 : 소형 전술 플레어,금룡 : 무한한 빛의 결계
0,C매치,,,,,,,,,,,,,
0,게이핑크,,,,,,,,,,,,,
0,강력순간이동,근원을 삼킨 너클,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,흑룡 : 끝없는 암흑의 굴레
0,사령뮨들,,,,,,,,,,,,,
0,정원의미일,,,,,,,,,,,,,
0,히졍이,,,,,,,,,,,,,
0,재미없쇼,,,,,,,,,,,,,
0,육회먹는토끼,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,로보티카 컴뱃 팬츠,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,억류된 혼의 령주,폭풍을 삼킨 에너지,천계 연합군 : 밝게 빛나는 희망
0,하얀집,,,,,,,,,,,,,
0,빛바랜자,,,,,,,,,,,,,
0,노논센세,,,,,,,,,,,,,
0,단련된격투가,,,,,,,,,,,,,
0,여파랑,근원을 삼킨 도,리버시블 레더 코트,매니퓰레이션,혼돈을 두른 장막,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,승리가 약속된 시간,폭풍을 삼킨 에너지,
0,하양이에양,,,,,,,,,,,,,
0,버프용친구,결전의 십자가 - 크루세이더(여),고귀한 신의,주체할 수 없는 낡은 규칙,언리밋 사이버네틱,내딛는 용기,쿨링 서포트 벨트,잠겨진 영역,생명이 담긴 가죽 토시,어댑터블 투톤 링,굴착 강화 파츠,생명이 깃든 초록빛 액체,시각의 관점,흑룡 : 끝없는 암흑의 굴레
0,미린이,근원을 삼킨 낫,리버시블 레더 코트,매니퓰레이션,언리밋 사이버네틱,엑셀러레이터,파워 플랜트,검은 별,억제된 마력의 팔찌,골렘의 중추석 반지,파괴된 생명,잊혀진 기록,폭풍을 삼킨 에너지,
0,넨ㄴㄴ마,,,,,,,,,,,,,
0,푸릇푸릇,근원을 삼킨 광검,흙으로 빚은 자연,피어나는 자연의 삶,숨쉬는 자연의 생명,순환하는 자연의 섭리,순수한 자연의 이치,올곧은 자의 이념,무뎌지는 둔화된 변화,어댑터블 투톤 링,생명이 담긴 잔,거짓 속의 거짓,마법의 싱글 엣지 빔 세이버,
0,지옥의쿵쿵따,,,,,,,,,,,,,
0,피망맛로플링,,,,,,,,,,,,,
0,시바시바시바,,,,,,,,,,,,,
0,스핏fight,,,,,,,,,,,,,
0,바알베르트라,,,,,,,,,,,,,
0,비싼칵테일,,,,,,,,,,,,,
0,호야얀,,,,,,,,,,,,,
0,장희윤,,,,,,,,,,,,,
0,지전더적,,,,,,,,,,,,,
